route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
Blue,458,458_1251_DN,亞東醫院站,,,,,1,
Blue,458,458_1256_UP,南港展覽館站,,,,,1,
Blue,458,458_1257_DN,亞東醫院站,,,,,1,
Blue,458,458_1270_UP,南港展覽館站,,,,,1,
Blue,458,458_1271_DN,頂埔站,,,,,1,
Blue,458,458_1273_DN,頂埔站,,,,,1,
Blue,458,458_1276_UP,南港展覽館站,,,,,1,
Blue,458,458_1281_DN,亞東醫院站,,,,,1,
Blue,458,458_1285_DN,頂埔站,,,,,1,
Blue,458,458_1286_UP,南港展覽館站,,,,,1,
Blue,458,458_1287_DN,頂埔站,,,,,1,
Blue,458,458_1288_UP,南港展覽館站,,,,,1,
Blue,458,458_1299_DN,頂埔站,,,,,1,
Blue,458,458_1303_DN,亞東醫院站,,,,,1,
Blue,458,458_1304_UP,南港展覽館站,,,,,1,
Blue,458,458_1308_UP,南港展覽館站,,,,,1,
Blue,458,458_1311_DN,頂埔站,,,,,1,
Blue,458,458_1321_DN,頂埔站,,,,,1,
Blue,458,458_1333_DN,頂埔站,,,,,1,
Blue,458,458_1352_UP,南港展覽館站,,,,,1,
Blue,458,458_1353_DN,頂埔站,,,,,1,
Blue,458,458_1357_DN,頂埔站,,,,,1,
Blue,458,458_1358_UP,南港展覽館站,,,,,1,
Blue,458,458_1365_DN,頂埔站,,,,,1,
Blue,458,458_1372_UP,南港展覽館站,,,,,1,
Blue,458,458_1375_DN,頂埔站,,,,,1,
Blue,458,458_1378_UP,南港展覽館站,,,,,1,
Blue,458,458_1379_DN,頂埔站,,,,,1,
Blue,458,458_1380_UP,南港展覽館站,,,,,1,
Blue,458,458_1385_DN,頂埔站,,,,,1,
Blue,458,458_1386_UP,南港展覽館站,,,,,1,
Blue,458,458_1388_UP,南港展覽館站,,,,,1,
Blue,458,458_1396_UP,南港展覽館站,,,,,1,
Blue,458,458_1398_UP,南港展覽館站,,,,,1,
Blue,458,458_1399_DN,頂埔站,,,,,1,
Blue,458,458_1400_UP,南港展覽館站,,,,,1,
Green,398,398_6271_DN,新店站,,,,,1,
Green,398,398_6279_DN,新店站,,,,,1,
Green,398,398_6281_DN,新店站,,,,,1,
Green,398,398_6289_DN,新店站,,,,,1,
Green,398,398_6293_DN,新店站,,,,,1,
Green,398,398_6294_UP,松山站,,,,,1,
Green,398,398_6302_UP,松山站,,,,,1,
Green,398,398_6307_DN,新店站,,,,,1,
Green,398,398_6311_DN,新店站,,,,,1,
Green,398,398_6312_UP,松山站,,,,,1,
Green,398,398_6326_UP,松山站,,,,,1,
Green,398,398_6328_UP,松山站,,,,,1,
Green,398,398_6329_DN,新店站,,,,,1,
Green,398,398_6330_UP,松山站,,,,,1,
Green,398,398_6332_UP,松山站,,,,,1,
Green,398,398_6333_DN,新店站,,,,,1,
Green,398,398_6334_UP,松山站,,,,,1,
Green,398,398_6340_UP,松山站,,,,,1,
Green,398,398_6343_DN,新店站,,,,,1,
Blue,458,458_1007_DN,亞東醫院站,,,,,1,
Blue,458,458_1010_UP,南港展覽館站,,,,,1,
Blue,458,458_1011_DN,亞東醫院站,,,,,1,
Blue,458,458_1015_DN,亞東醫院站,,,,,1,
Blue,458,458_1016_UP,南港展覽館站,,,,,1,
Blue,458,458_1020_UP,南港展覽館站,,,,,1,
Blue,458,458_1021_DN,頂埔站,,,,,1,
Blue,458,458_1025_DN,頂埔站,,,,,1,
Blue,458,458_1029_DN,亞東醫院站,,,,,1,
Blue,458,458_1033_DN,亞東醫院站,,,,,1,
Blue,458,458_1037_DN,亞東醫院站,,,,,1,
Blue,458,458_1040_UP,南港展覽館站,,,,,1,
Blue,458,458_1044_UP,南港展覽館站,,,,,1,
Blue,458,458_1052_UP,南港展覽館站,,,,,1,
Blue,458,458_1055_DN,亞東醫院站,,,,,1,
Blue,458,458_1056_UP,南港展覽館站,,,,,1,
Blue,458,458_1066_UP,南港展覽館站,,,,,1,
Blue,458,458_1069_DN,頂埔站,,,,,1,
Blue,458,458_1070_UP,南港展覽館站,,,,,1,
Blue,458,458_1078_UP,南港展覽館站,,,,,1,
Blue,458,458_1080_UP,南港展覽館站,,,,,1,
Blue,458,458_1083_DN,亞東醫院站,,,,,1,
Blue,458,458_1089_DN,亞東醫院站,,,,,1,
Blue,458,458_1103_DN,亞東醫院站,,,,,1,
Blue,458,458_1114_UP,南港展覽館站,,,,,1,
Blue,458,458_1116_UP,南港展覽館站,,,,,1,
Blue,458,458_1133_DN,亞東醫院站,,,,,1,
Blue,458,458_1134_UP,南港展覽館站,,,,,1,
Blue,458,458_1135_DN,亞東醫院站,,,,,1,
Blue,458,458_1137_DN,頂埔站,,,,,1,
Blue,458,458_1141_DN,亞東醫院站,,,,,1,
Blue,458,458_1143_DN,亞東醫院站,,,,,1,
Blue,458,458_1166_UP,南港展覽館站,,,,,1,
Blue,458,458_1168_UP,南港展覽館站,,,,,1,
Blue,458,458_1176_UP,南港展覽館站,,,,,1,
Blue,458,458_1190_UP,南港展覽館站,,,,,1,
Blue,458,458_1195_DN,亞東醫院站,,,,,1,
Blue,458,458_1200_UP,南港展覽館站,,,,,1,
Blue,458,458_1201_DN,亞東醫院站,,,,,1,
Blue,458,458_1205_DN,頂埔站,,,,,1,
Blue,458,458_1207_DN,亞東醫院站,,,,,1,
Blue,458,458_1211_DN,亞東醫院站,,,,,1,
Blue,458,458_1217_DN,頂埔站,,,,,1,
Blue,458,458_1218_UP,南港展覽館站,,,,,1,
Blue,458,458_1220_UP,南港展覽館站,,,,,1,
Blue,458,458_1224_UP,南港展覽館站,,,,,1,
Blue,458,458_1226_UP,南港展覽館站,,,,,1,
Blue,458,458_1234_UP,南港展覽館站,,,,,1,
Blue,458,458_1235_DN,亞東醫院站,,,,,1,
Blue,458,458_1238_UP,南港展覽館站,,,,,1,
Blue,458,458_1261_DN,頂埔站,,,,,1,
Blue,458,458_1262_UP,南港展覽館站,,,,,1,
Blue,458,458_1266_UP,南港展覽館站,,,,,1,
Blue,458,458_1268_UP,南港展覽館站,,,,,1,
Blue,458,458_1274_UP,南港展覽館站,,,,,1,
Blue,458,458_1280_UP,南港展覽館站,,,,,1,
Blue,458,458_1291_DN,亞東醫院站,,,,,1,
Blue,458,458_1292_UP,南港展覽館站,,,,,1,
Blue,458,458_1293_DN,亞東醫院站,,,,,1,
Blue,458,458_1296_UP,南港展覽館站,,,,,1,
Blue,458,458_1301_DN,頂埔站,,,,,1,
Blue,458,458_1302_UP,南港展覽館站,,,,,1,
Blue,458,458_1305_DN,頂埔站,,,,,1,
Blue,458,458_1306_UP,南港展覽館站,,,,,1,
Blue,458,458_1310_UP,南港展覽館站,,,,,1,
Blue,458,458_1314_UP,南港展覽館站,,,,,1,
Blue,458,458_1316_UP,南港展覽館站,,,,,1,
Blue,458,458_1325_DN,頂埔站,,,,,1,
Blue,458,458_1327_DN,頂埔站,,,,,1,
Blue,458,458_1328_UP,南港展覽館站,,,,,1,
Blue,458,458_1330_UP,南港展覽館站,,,,,1,
Blue,458,458_1335_DN,頂埔站,,,,,1,
Blue,458,458_1336_UP,南港展覽館站,,,,,1,
Blue,458,458_1337_DN,亞東醫院站,,,,,1,
Blue,458,458_1338_UP,南港展覽館站,,,,,1,
Blue,458,458_1339_DN,頂埔站,,,,,1,
Orange,360,360_2196_UP,蘆洲站,,,,,1,
Orange,360,360_2199_DN,南勢角站,,,,,1,
Orange,360,360_2203_DN,南勢角站,,,,,1,
Orange,360,360_2206_UP,蘆洲站,,,,,1,
Orange,360,360_2207_DN,南勢角站,,,,,1,
Orange,360,360_2211_DN,南勢角站,,,,,1,
Orange,360,360_2212_UP,蘆洲站,,,,,1,
Orange,360,360_2217_DN,南勢角站,,,,,1,
Orange,360,360_2218_UP,蘆洲站,,,,,1,
Orange,360,360_2228_UP,蘆洲站,,,,,1,
Orange,360,360_2230_UP,蘆洲站,,,,,1,
Orange,360,360_2233_DN,南勢角站,,,,,1,
Green,398,398_6002_UP,松山站,,,,,1,
Green,398,398_6007_DN,新店站,,,,,1,
Green,398,398_6008_UP,松山站,,,,,1,
Green,398,398_6015_DN,新店站,,,,,1,
Green,398,398_6017_DN,新店站,,,,,1,
Green,398,398_6019_DN,新店站,,,,,1,
Green,398,398_6020_UP,松山站,,,,,1,
Green,398,398_6024_UP,松山站,,,,,1,
Green,398,398_6028_UP,松山站,,,,,1,
Green,398,398_6029_DN,新店站,,,,,1,
Green,398,398_6032_UP,松山站,,,,,1,
Green,398,398_6034_UP,松山站,,,,,1,
Green,398,398_6036_UP,松山站,,,,,1,
Green,398,398_6045_DN,新店站,,,,,1,
Green,398,398_6048_UP,松山站,,,,,1,
Green,398,398_6049_DN,新店站,,,,,1,
Green,398,398_6053_DN,新店站,,,,,1,
Green,398,398_6054_UP,松山站,,,,,1,
Green,398,398_6055_DN,新店站,,,,,1,
Green,398,398_6060_UP,松山站,,,,,1,
Green,398,398_6063_DN,新店站,,,,,1,
Green,398,398_6064_UP,松山站,,,,,1,
Green,398,398_6066_UP,松山站,,,,,1,
Green,398,398_6069_DN,新店站,,,,,1,
Green,398,398_6071_DN,新店站,,,,,1,
Green,398,398_6074_UP,松山站,,,,,1,
Green,398,398_6076_UP,松山站,,,,,1,
Green,398,398_6084_UP,松山站,,,,,1,
Green,398,398_6088_UP,松山站,,,,,1,
Green,398,398_6092_UP,松山站,,,,,1,
Green,398,398_6094_UP,松山站,,,,,1,
Green,398,398_6098_UP,松山站,,,,,1,
Green,398,398_6105_DN,新店站,,,,,1,
Green,398,398_6110_UP,松山站,,,,,1,
Green,398,398_6115_DN,新店站,,,,,1,
Green,398,398_6119_DN,新店站,,,,,1,
Green,398,398_6122_UP,松山站,,,,,1,
Green,398,398_6130_UP,松山站,,,,,1,
Green,398,398_6131_DN,新店站,,,,,1,
Green,398,398_6134_UP,松山站,,,,,1,
Green,398,398_6137_DN,新店站,,,,,1,
Green,398,398_6139_DN,新店站,,,,,1,
Green,398,398_6142_UP,松山站,,,,,1,
Green,398,398_6144_UP,松山站,,,,,1,
Green,398,398_6147_DN,新店站,,,,,1,
Green,398,398_6151_DN,新店站,,,,,1,
Green,398,398_6152_UP,松山站,,,,,1,
Green,398,398_6154_UP,松山站,,,,,1,
Green,398,398_6155_DN,新店站,,,,,1,
Green,398,398_6161_DN,新店站,,,,,1,
Green,398,398_6164_UP,松山站,,,,,1,
Green,398,398_6172_UP,松山站,,,,,1,
Green,398,398_6189_DN,新店站,,,,,1,
Green,398,398_6190_UP,松山站,,,,,1,
Green,398,398_6192_UP,松山站,,,,,1,
Green,398,398_6193_DN,新店站,,,,,1,
Green,398,398_6194_UP,松山站,,,,,1,
Green,398,398_6199_DN,新店站,,,,,1,
Green,398,398_6204_UP,松山站,,,,,1,
Green,398,398_6208_UP,松山站,,,,,1,
Green,398,398_6210_UP,松山站,,,,,1,
Green,398,398_6213_DN,新店站,,,,,1,
Green,398,398_6215_DN,新店站,,,,,1,
Green,398,398_6221_DN,新店站,,,,,1,
Green,398,398_6225_DN,新店站,,,,,1,
Green,398,398_6227_DN,新店站,,,,,1,
Green,398,398_6235_DN,新店站,,,,,1,
Blue,458,458_1405_DN,頂埔站,,,,,1,
Blue,458,458_1408_UP,南港展覽館站,,,,,1,
Blue,458,458_1410_UP,南港展覽館站,,,,,1,
Blue,458,458_1411_DN,亞東醫院站,,,,,1,
Blue,458,458_1413_DN,亞東醫院站,,,,,1,
Blue,458,458_1425_DN,頂埔站,,,,,1,
Blue,458,458_1428_UP,南港展覽館站,,,,,1,
Blue,458,458_1432_UP,南港展覽館站,,,,,1,
Blue,458,458_1443_DN,頂埔站,,,,,1,
Blue,458,458_1444_UP,南港展覽館站,,,,,1,
Blue,458,458_1445_DN,頂埔站,,,,,1,
Blue,458,458_1449_DN,頂埔站,,,,,1,
Blue,458,458_1455_DN,亞東醫院站,,,,,1,
Blue,458,458_1457_DN,亞東醫院站,,,,,1,
Blue,458,458_1459_DN,亞東醫院站,,,,,1,
Blue,458,458_1463_DN,頂埔站,,,,,1,
Blue,458,458_1465_DN,頂埔站,,,,,1,
Blue,458,458_1466_UP,南港展覽館站,,,,,1,
Blue,458,458_1469_DN,頂埔站,,,,,1,
Blue,458,458_1472_UP,南港展覽館站,,,,,1,
Blue,458,458_1475_DN,亞東醫院站,,,,,1,
Blue,458,458_1476_UP,南港展覽館站,,,,,1,
Blue,458,458_1479_DN,亞東醫院站,,,,,1,
Blue,458,458_2003_DN,頂埔站,,,,,1,
Blue,458,458_2011_DN,頂埔站,,,,,1,
Blue,458,458_2012_UP,南港展覽館站,,,,,1,
Blue,458,458_2016_UP,南港展覽館站,,,,,1,
Blue,458,458_2019_DN,亞東醫院站,,,,,1,
Blue,458,458_2021_DN,亞東醫院站,,,,,1,
Blue,458,458_2029_DN,頂埔站,,,,,1,
Blue,458,458_2031_DN,頂埔站,,,,,1,
Blue,458,458_2043_DN,頂埔站,,,,,1,
Blue,458,458_2047_DN,頂埔站,,,,,1,
Blue,458,458_2050_UP,南港展覽館站,,,,,1,
Blue,458,458_2054_UP,南港展覽館站,,,,,1,
Blue,458,458_2059_DN,頂埔站,,,,,1,
Blue,458,458_2061_DN,頂埔站,,,,,1,
Blue,458,458_2070_UP,南港展覽館站,,,,,1,
Blue,458,458_2079_DN,頂埔站,,,,,1,
Blue,458,458_2098_UP,南港展覽館站,,,,,1,
Blue,458,458_2103_DN,頂埔站,,,,,1,
Red,475,475_1004_UP,淡水站,,,,,1,
Red,475,475_1006_UP,淡水站,,,,,1,
Red,475,475_1007_DN,象山站,,,,,1,
Red,475,475_1018_UP,淡水站,,,,,1,
Red,475,475_1023_DN,象山站,,,,,1,
Red,475,475_1029_DN,象山站,,,,,1,
Red,475,475_1037_DN,象山站,,,,,1,
Red,475,475_1052_UP,淡水站,,,,,1,
Red,475,475_1053_DN,象山站,,,,,1,
Red,475,475_1054_UP,淡水站,,,,,1,
Red,475,475_1060_UP,淡水站,,,,,1,
Red,475,475_1064_UP,淡水站,,,,,1,
Red,475,475_1067_DN,象山站,,,,,1,
Red,475,475_1068_UP,淡水站,,,,,1,
Red,475,475_1069_DN,象山站,,,,,1,
Red,475,475_1087_DN,象山站,,,,,1,
Red,475,475_1100_UP,淡水站,,,,,1,
Red,475,475_1104_UP,淡水站,,,,,1,
Red,475,475_1114_UP,淡水站,,,,,1,
Red,475,475_1137_DN,象山站,,,,,1,
Red,475,475_1142_UP,淡水站,,,,,1,
Red,475,475_1145_DN,象山站,,,,,1,
Red,475,475_1147_DN,象山站,,,,,1,
Red,475,475_1148_UP,淡水站,,,,,1,
Red,475,475_1159_DN,象山站,,,,,1,
Red,475,475_1162_UP,淡水站,,,,,1,
Red,475,475_1170_UP,淡水站,,,,,1,
Red,475,475_1174_UP,淡水站,,,,,1,
Red,475,475_1176_UP,淡水站,,,,,1,
Red,475,475_1183_DN,象山站,,,,,1,
Red,475,475_1187_DN,象山站,,,,,1,
Red,475,475_1188_UP,淡水站,,,,,1,
Red,475,475_1192_UP,淡水站,,,,,1,
Red,475,475_1202_UP,北投站,,,,,1,
Red,475,475_1209_DN,象山站,,,,,1,
Red,475,475_1213_DN,大安站,,,,,1,
Red,475,475_1219_DN,象山站,,,,,1,
Red,475,475_1220_UP,淡水站,,,,,1,
Red,475,475_1221_DN,象山站,,,,,1,
Red,475,475_1223_DN,象山站,,,,,1,
Red,475,475_1225_DN,象山站,,,,,1,
Red,475,475_1233_DN,象山站,,,,,1,
Red,475,475_1243_DN,象山站,,,,,1,
Red,475,475_1244_UP,淡水站,,,,,1,
Red,475,475_1251_DN,象山站,,,,,1,
Red,475,475_1253_DN,象山站,,,,,1,
Red,475,475_1255_DN,象山站,,,,,1,
Red,475,475_1257_DN,象山站,,,,,1,
Red,475,475_1277_DN,象山站,,,,,1,
Red,475,475_1279_DN,象山站,,,,,1,
Red,475,475_1286_UP,淡水站,,,,,1,
Red,475,475_1288_UP,淡水站,,,,,1,
Red,475,475_1300_UP,北投站,,,,,1,
Red,475,475_1302_UP,淡水站,,,,,1,
Red,475,475_1306_UP,淡水站,,,,,1,
Red,475,475_2002_UP,北投站,,,,,1,
Red,475,475_2009_DN,象山站,,,,,1,
Red,475,475_2010_UP,北投站,,,,,1,
Red,475,475_2012_UP,北投站,,,,,1,
Red,475,475_2018_UP,淡水站,,,,,1,
Red,475,475_2027_DN,大安站,,,,,1,
Blue,458,458_1340_UP,南港展覽館站,,,,,1,
Blue,458,458_1342_UP,南港展覽館站,,,,,1,
Blue,458,458_1343_DN,頂埔站,,,,,1,
Blue,458,458_1344_UP,南港展覽館站,,,,,1,
Blue,458,458_1348_UP,南港展覽館站,,,,,1,
Blue,458,458_1350_UP,南港展覽館站,,,,,1,
Blue,458,458_1355_DN,頂埔站,,,,,1,
Blue,458,458_1356_UP,南港展覽館站,,,,,1,
Blue,458,458_1359_DN,頂埔站,,,,,1,
Blue,458,458_1366_UP,南港展覽館站,,,,,1,
Blue,458,458_1367_DN,頂埔站,,,,,1,
Blue,458,458_1368_UP,南港展覽館站,,,,,1,
Blue,458,458_1369_DN,頂埔站,,,,,1,
Blue,458,458_1371_DN,頂埔站,,,,,1,
Blue,458,458_1381_DN,頂埔站,,,,,1,
Blue,458,458_1391_DN,亞東醫院站,,,,,1,
Blue,458,458_1397_DN,頂埔站,,,,,1,
Blue,458,458_1406_UP,南港展覽館站,,,,,1,
Blue,458,458_1407_DN,頂埔站,,,,,1,
Blue,458,458_1419_DN,頂埔站,,,,,1,
Blue,458,458_1421_DN,頂埔站,,,,,1,
Blue,458,458_1422_UP,南港展覽館站,,,,,1,
Blue,458,458_1426_UP,南港展覽館站,,,,,1,
Blue,458,458_1427_DN,頂埔站,,,,,1,
Blue,458,458_1441_DN,亞東醫院站,,,,,1,
Blue,458,458_1451_DN,頂埔站,,,,,1,
Blue,458,458_1453_DN,頂埔站,,,,,1,
Blue,458,458_1456_UP,南港展覽館站,,,,,1,
Blue,458,458_1458_UP,南港展覽館站,,,,,1,
Blue,458,458_1468_UP,南港展覽館站,,,,,1,
Blue,458,458_1473_DN,頂埔站,,,,,1,
Blue,458,458_1478_UP,南港展覽館站,,,,,1,
Blue,458,458_2008_UP,南港展覽館站,,,,,1,
Blue,458,458_2009_DN,頂埔站,,,,,1,
Blue,458,458_2024_UP,南港展覽館站,,,,,1,
Blue,458,458_2027_DN,頂埔站,,,,,1,
Blue,458,458_2034_UP,南港展覽館站,,,,,1,
Blue,458,458_2035_DN,頂埔站,,,,,1,
Blue,458,458_2039_DN,頂埔站,,,,,1,
Blue,458,458_2048_UP,南港展覽館站,,,,,1,
Blue,458,458_2051_DN,頂埔站,,,,,1,
Blue,458,458_2055_DN,頂埔站,,,,,1,
Blue,458,458_2060_UP,南港展覽館站,,,,,1,
Blue,458,458_2064_UP,南港展覽館站,,,,,1,
Blue,458,458_2065_DN,頂埔站,,,,,1,
Blue,458,458_2067_DN,頂埔站,,,,,1,
Blue,458,458_2074_UP,南港展覽館站,,,,,1,
Blue,458,458_2076_UP,南港展覽館站,,,,,1,
Blue,458,458_2084_UP,南港展覽館站,,,,,1,
Blue,458,458_2085_DN,頂埔站,,,,,1,
Blue,458,458_2088_UP,南港展覽館站,,,,,1,
Blue,458,458_2094_UP,南港展覽館站,,,,,1,
Blue,458,458_2096_UP,南港展覽館站,,,,,1,
Red,475,475_1010_UP,淡水站,,,,,1,
Red,475,475_1019_DN,象山站,,,,,1,
Red,475,475_1024_UP,淡水站,,,,,1,
Red,475,475_1026_UP,淡水站,,,,,1,
Red,475,475_1032_UP,淡水站,,,,,1,
Red,475,475_1034_UP,淡水站,,,,,1,
Red,475,475_1038_UP,淡水站,,,,,1,
Red,475,475_1041_DN,象山站,,,,,1,
Red,475,475_1043_DN,象山站,,,,,1,
Red,475,475_1044_UP,淡水站,,,,,1,
Red,475,475_1047_DN,象山站,,,,,1,
Red,475,475_1055_DN,象山站,,,,,1,
Red,475,475_1062_UP,淡水站,,,,,1,
Red,475,475_1070_UP,淡水站,,,,,1,
Red,475,475_1074_UP,淡水站,,,,,1,
Red,475,475_1078_UP,淡水站,,,,,1,
Red,475,475_1080_UP,淡水站,,,,,1,
Red,475,475_1093_DN,象山站,,,,,1,
Red,475,475_1107_DN,象山站,,,,,1,
Red,475,475_1115_DN,象山站,,,,,1,
Red,475,475_1120_UP,淡水站,,,,,1,
Red,475,475_1123_DN,象山站,,,,,1,
Red,475,475_1125_DN,象山站,,,,,1,
Red,475,475_1127_DN,象山站,,,,,1,
Red,475,475_1136_UP,淡水站,,,,,1,
Red,475,475_1140_UP,淡水站,,,,,1,
Red,475,475_1146_UP,淡水站,,,,,1,
Red,475,475_1158_UP,淡水站,,,,,1,
Red,475,475_1160_UP,淡水站,,,,,1,
Red,475,475_1164_UP,淡水站,,,,,1,
Red,475,475_1166_UP,淡水站,,,,,1,
Red,475,475_1167_DN,象山站,,,,,1,
Red,475,475_1168_UP,淡水站,,,,,1,
Red,475,475_1180_UP,淡水站,,,,,1,
Red,475,475_1181_DN,象山站,,,,,1,
Red,475,475_1191_DN,象山站,,,,,1,
Red,475,475_1198_UP,淡水站,,,,,1,
Red,475,475_1201_DN,象山站,,,,,1,
Red,475,475_1203_DN,象山站,,,,,1,
Red,475,475_1210_UP,北投站,,,,,1,
Red,475,475_1214_UP,北投站,,,,,1,
Red,475,475_1215_DN,大安站,,,,,1,
Red,475,475_1217_DN,象山站,,,,,1,
Red,475,475_1218_UP,淡水站,,,,,1,
Red,475,475_1222_UP,淡水站,,,,,1,
Red,475,475_1231_DN,象山站,,,,,1,
Red,475,475_1241_DN,象山站,,,,,1,
Red,475,475_1242_UP,淡水站,,,,,1,
Red,475,475_1245_DN,象山站,,,,,1,
Red,475,475_1247_DN,象山站,,,,,1,
Red,475,475_1249_DN,象山站,,,,,1,
Red,475,475_1252_UP,淡水站,,,,,1,
Red,475,475_2036_UP,淡水站,,,,,1,
Red,475,475_2037_DN,象山站,,,,,1,
Red,475,475_2042_UP,淡水站,,,,,1,
Red,475,475_2044_UP,淡水站,,,,,1,
Red,475,475_2048_UP,北投站,,,,,1,
Red,475,475_2053_DN,象山站,,,,,1,
Red,475,475_2055_DN,象山站,,,,,1,
Red,475,475_2058_UP,北投站,,,,,1,
Red,475,475_2062_UP,淡水站,,,,,1,
Red,475,475_2066_UP,淡水站,,,,,1,
Red,475,475_2079_DN,象山站,,,,,1,
Red,475,475_2081_DN,象山站,,,,,1,
Red,475,475_2083_DN,象山站,,,,,1,
Red,475,475_2086_UP,北投站,,,,,1,
Red,475,475_2088_UP,北投站,,,,,1,
Red,475,475_2110_UP,北投站,,,,,1,
Red,475,475_2112_UP,北投站,,,,,1,
Red,475,475_2117_DN,象山站,,,,,1,
Red,475,475_2129_DN,大安站,,,,,1,
Red,475,475_2132_UP,北投站,,,,,1,
Red,475,475_2135_DN,大安站,,,,,1,
Red,475,475_2141_DN,象山站,,,,,1,
Red,475,475_2144_UP,淡水站,,,,,1,
Red,475,475_2145_DN,象山站,,,,,1,
Red,475,475_2146_UP,淡水站,,,,,1,
Red,475,475_2150_UP,淡水站,,,,,1,
Red,475,475_2158_UP,北投站,,,,,1,
Red,475,475_2159_DN,大安站,,,,,1,
Red,475,475_2163_DN,象山站,,,,,1,
Red,475,475_2164_UP,北投站,,,,,1,
Red,475,475_2165_DN,象山站,,,,,1,
Red,475,475_2167_DN,象山站,,,,,1,
Red,475,475_2172_UP,北投站,,,,,1,
Red,475,475_2173_DN,大安站,,,,,1,
Red,475,475_2176_UP,北投站,,,,,1,
Red,475,475_2180_UP,北投站,,,,,1,
Red,475,475_2186_UP,北投站,,,,,1,
Red,475,475_2187_DN,象山站,,,,,1,
Red,475,475_2189_DN,象山站,,,,,1,
Red,475,475_2191_DN,象山站,,,,,1,
Red,475,475_2198_UP,北投站,,,,,1,
Red,475,475_2199_DN,大安站,,,,,1,
Red,475,475_2203_DN,大安站,,,,,1,
Red,475,475_2204_UP,北投站,,,,,1,
Red,475,475_2214_UP,北投站,,,,,1,
Red,475,475_2216_UP,北投站,,,,,1,
Red,475,475_2217_DN,大安站,,,,,1,
Red,475,475_2219_DN,大安站,,,,,1,
Red,475,475_2221_DN,象山站,,,,,1,
Red,475,475_2222_UP,北投站,,,,,1,
Red,475,475_2229_DN,大安站,,,,,1,
Red,475,475_2236_UP,北投站,,,,,1,
Red,475,475_2240_UP,北投站,,,,,1,
Red,475,475_2243_DN,象山站,,,,,1,
Red,475,475_2246_UP,北投站,,,,,1,
Red,475,475_2247_DN,大安站,,,,,1,
Red,475,475_1258_UP,淡水站,,,,,1,
Red,475,475_1264_UP,淡水站,,,,,1,
Red,475,475_1266_UP,淡水站,,,,,1,
Red,475,475_1268_UP,淡水站,,,,,1,
Red,475,475_1273_DN,象山站,,,,,1,
Red,475,475_1276_UP,淡水站,,,,,1,
Red,475,475_1309_DN,象山站,,,,,1,
Red,475,475_1310_UP,淡水站,,,,,1,
Red,475,475_2003_DN,大安站,,,,,1,
Red,475,475_2006_UP,北投站,,,,,1,
Red,475,475_2007_DN,大安站,,,,,1,
Red,475,475_2011_DN,象山站,,,,,1,
Red,475,475_2014_UP,北投站,,,,,1,
Red,475,475_2021_DN,象山站,,,,,1,
Red,475,475_2023_DN,象山站,,,,,1,
Red,475,475_2025_DN,大安站,,,,,1,
Red,475,475_2026_UP,北投站,,,,,1,
Red,475,475_2032_UP,北投站,,,,,1,
Red,475,475_2034_UP,北投站,,,,,1,
Red,475,475_2035_DN,象山站,,,,,1,
Red,475,475_2039_DN,象山站,,,,,1,
Red,475,475_2040_UP,淡水站,,,,,1,
Red,475,475_2047_DN,大安站,,,,,1,
Red,475,475_2050_UP,北投站,,,,,1,
Red,475,475_2051_DN,大安站,,,,,1,
Red,475,475_2052_UP,北投站,,,,,1,
Red,475,475_2056_UP,北投站,,,,,1,
Red,475,475_2065_DN,象山站,,,,,1,
Red,475,475_2070_UP,北投站,,,,,1,
Red,475,475_2071_DN,大安站,,,,,1,
Red,475,475_2072_UP,北投站,,,,,1,
Red,475,475_2074_UP,北投站,,,,,1,
Red,475,475_2085_DN,大安站,,,,,1,
Red,475,475_2087_DN,大安站,,,,,1,
Red,475,475_2090_UP,北投站,,,,,1,
Red,475,475_2091_DN,大安站,,,,,1,
Red,475,475_2095_DN,象山站,,,,,1,
Red,475,475_2096_UP,北投站,,,,,1,
Red,475,475_2101_DN,象山站,,,,,1,
Red,475,475_2111_DN,大安站,,,,,1,
Red,475,475_2113_DN,大安站,,,,,1,
Red,475,475_2116_UP,北投站,,,,,1,
Red,475,475_2118_UP,北投站,,,,,1,
Red,475,475_2120_UP,北投站,,,,,1,
Red,475,475_2121_DN,象山站,,,,,1,
Red,475,475_2122_UP,北投站,,,,,1,
Red,475,475_2123_DN,象山站,,,,,1,
Red,475,475_2125_DN,大安站,,,,,1,
Red,475,475_2128_UP,北投站,,,,,1,
Red,475,475_2130_UP,北投站,,,,,1,
Red,475,475_2136_UP,北投站,,,,,1,
Red,475,475_2137_DN,象山站,,,,,1,
Red,475,475_2154_UP,北投站,,,,,1,
Red,475,475_2160_UP,北投站,,,,,1,
Red,475,475_2170_UP,北投站,,,,,1,
Red,475,475_2171_DN,大安站,,,,,1,
Red,475,475_2174_UP,北投站,,,,,1,
Red,475,475_2181_DN,大安站,,,,,1,
Red,475,475_2185_DN,象山站,,,,,1,
Red,475,475_2190_UP,北投站,,,,,1,
Red,475,475_2193_DN,象山站,,,,,1,
Red,475,475_2194_UP,北投站,,,,,1,
Red,475,475_2197_DN,象山站,,,,,1,
Red,475,475_2205_DN,大安站,,,,,1,
Red,475,475_2211_DN,象山站,,,,,1,
Red,475,475_2213_DN,象山站,,,,,1,
