table_name,field_name,language,translation,record_id,record_sub_id,field_value
trips,trip_headsign,en,Nanshijiao,360_2111_DN,,
trips,trip_headsign,en,Luzhou,360_2114_UP,,
trips,trip_headsign,en,Luzhou,360_2118_UP,,
trips,trip_headsign,en,Luzhou,360_2128_UP,,
trips,trip_headsign,en,Nanshijiao,360_2129_DN,,
trips,trip_headsign,en,Luzhou,360_2130_UP,,
trips,trip_headsign,en,Nanshijiao,360_2131_DN,,
trips,trip_headsign,en,Luzhou,360_2134_UP,,
trips,trip_headsign,en,Nanshijiao,360_2135_DN,,
trips,trip_headsign,en,Nanshijiao,360_2143_DN,,
trips,trip_headsign,en,Luzhou,360_2144_UP,,
trips,trip_headsign,en,Nanshijiao,360_2149_DN,,
trips,trip_headsign,en,Luzhou,360_2150_UP,,
trips,trip_headsign,en,Nanshijiao,360_2151_DN,,
trips,trip_headsign,en,Nanshijiao,360_2159_DN,,
trips,trip_headsign,en,Huilong,360_2164_UP,,
trips,trip_headsign,en,Luzhou,360_2166_UP,,
trips,trip_headsign,en,Nanshijiao,360_2167_DN,,
trips,trip_headsign,en,Nanshijiao,360_1005_DN,,
trips,trip_headsign,en,Huilong,360_1006_UP,,
trips,trip_headsign,en,Nanshijiao,360_1015_DN,,
trips,trip_headsign,en,Nanshijiao,360_1017_DN,,
trips,trip_headsign,en,Huilong,360_1018_UP,,
trips,trip_headsign,en,Luzhou,360_1022_UP,,
trips,trip_headsign,en,Nanshijiao,360_1023_DN,,
trips,trip_headsign,en,Huilong,360_1026_UP,,
trips,trip_headsign,en,Nanshijiao,360_1027_DN,,
trips,trip_headsign,en,Huilong,360_1028_UP,,
trips,trip_headsign,en,Huilong,360_1042_UP,,
trips,trip_headsign,en,Nanshijiao,360_1045_DN,,
trips,trip_headsign,en,Nanshijiao,360_1047_DN,,
trips,trip_headsign,en,Huilong,360_1052_UP,,
trips,trip_headsign,en,Huilong,360_1056_UP,,
trips,trip_headsign,en,Nanshijiao,360_1057_DN,,
trips,trip_headsign,en,Huilong,360_1060_UP,,
trips,trip_headsign,en,Nanshijiao,360_1061_DN,,
trips,trip_headsign,en,Nanshijiao,360_1063_DN,,
trips,trip_headsign,en,Nanshijiao,360_1073_DN,,
trips,trip_headsign,en,Huilong,360_1074_UP,,
trips,trip_headsign,en,Nanshijiao,360_1081_DN,,
trips,trip_headsign,en,Nanshijiao,360_1083_DN,,
trips,trip_headsign,en,Nanshijiao,360_1085_DN,,
trips,trip_headsign,en,Huilong,360_1088_UP,,
trips,trip_headsign,en,Nanshijiao,360_1089_DN,,
trips,trip_headsign,en,Nanshijiao,360_1099_DN,,
trips,trip_headsign,en,Huilong,360_1100_UP,,
trips,trip_headsign,en,Nanshijiao,360_1101_DN,,
trips,trip_headsign,en,Huilong,360_1104_UP,,
trips,trip_headsign,en,Nanshijiao,360_1107_DN,,
trips,trip_headsign,en,Nanshijiao,360_1109_DN,,
trips,trip_headsign,en,Nanshijiao,360_1115_DN,,
trips,trip_headsign,en,Nanshijiao,360_1117_DN,,
trips,trip_headsign,en,Huilong,360_1118_UP,,
trips,trip_headsign,en,Nanshijiao,360_1123_DN,,
trips,trip_headsign,en,Nanshijiao,360_1129_DN,,
trips,trip_headsign,en,Nanshijiao,360_1141_DN,,
trips,trip_headsign,en,Nanshijiao,360_1143_DN,,
trips,trip_headsign,en,Huilong,360_1144_UP,,
trips,trip_headsign,en,Huilong,360_1148_UP,,
trips,trip_headsign,en,Huilong,360_1152_UP,,
trips,trip_headsign,en,Huilong,360_1164_UP,,
trips,trip_headsign,en,Nanshijiao,360_1167_DN,,
trips,trip_headsign,en,Nanshijiao,360_1171_DN,,
trips,trip_headsign,en,Nanshijiao,360_1175_DN,,
trips,trip_headsign,en,Nanshijiao,360_1181_DN,,
trips,trip_headsign,en,Nanshijiao,360_1185_DN,,
trips,trip_headsign,en,Huilong,360_1200_UP,,
trips,trip_headsign,en,Nanshijiao,360_1203_DN,,
trips,trip_headsign,en,Luzhou,360_1204_UP,,
trips,trip_headsign,en,Nanshijiao,360_1213_DN,,
trips,trip_headsign,en,Huilong,360_1214_UP,,
trips,trip_headsign,en,Nanshijiao,360_1221_DN,,
trips,trip_headsign,en,Huilong,360_1226_UP,,
trips,trip_headsign,en,Luzhou,360_1228_UP,,
trips,trip_headsign,en,Huilong,360_1232_UP,,
trips,trip_headsign,en,Huilong,360_1236_UP,,
trips,trip_headsign,en,Huilong,360_1240_UP,,
trips,trip_headsign,en,Nanshijiao,360_1243_DN,,
trips,trip_headsign,en,Huilong,360_1244_UP,,
trips,trip_headsign,en,Huilong,360_1248_UP,,
trips,trip_headsign,en,Luzhou,360_1250_UP,,
trips,trip_headsign,en,Luzhou,360_2008_UP,,
trips,trip_headsign,en,Nanshijiao,360_2009_DN,,
trips,trip_headsign,en,Nanshijiao,360_2017_DN,,
trips,trip_headsign,en,Luzhou,360_2020_UP,,
trips,trip_headsign,en,Luzhou,360_2024_UP,,
trips,trip_headsign,en,Nanshijiao,360_2039_DN,,
trips,trip_headsign,en,Luzhou,360_2040_UP,,
trips,trip_headsign,en,Luzhou,360_2042_UP,,
trips,trip_headsign,en,Nanshijiao,360_2049_DN,,
trips,trip_headsign,en,Luzhou,360_2054_UP,,
trips,trip_headsign,en,Nanshijiao,360_2057_DN,,
trips,trip_headsign,en,Luzhou,360_2062_UP,,
trips,trip_headsign,en,Nanshijiao,360_2067_DN,,
trips,trip_headsign,en,Luzhou,360_2068_UP,,
trips,trip_headsign,en,Luzhou,360_2088_UP,,
trips,trip_headsign,en,Nanshijiao,360_2097_DN,,
trips,trip_headsign,en,Luzhou,360_2098_UP,,
trips,trip_headsign,en,Luzhou,360_2100_UP,,
trips,trip_headsign,en,Nanshijiao,360_2101_DN,,
trips,trip_headsign,en,Luzhou,360_2104_UP,,
trips,trip_headsign,en,Luzhou,360_2106_UP,,
trips,trip_headsign,en,Luzhou,360_2120_UP,,
trips,trip_headsign,en,Luzhou,360_2122_UP,,
trips,trip_headsign,en,Luzhou,360_2124_UP,,
trips,trip_headsign,en,Nanshijiao,360_2127_DN,,
trips,trip_headsign,en,Nanshijiao,360_2133_DN,,
trips,trip_headsign,en,Luzhou,360_2136_UP,,
trips,trip_headsign,en,Nanshijiao,360_2137_DN,,
trips,trip_headsign,en,Nanshijiao,360_2139_DN,,
trips,trip_headsign,en,Nanshijiao,360_2141_DN,,
trips,trip_headsign,en,Luzhou,360_2142_UP,,
trips,trip_headsign,en,Luzhou,360_2146_UP,,
trips,trip_headsign,en,Nanshijiao,360_2147_DN,,
trips,trip_headsign,en,Nanshijiao,360_2157_DN,,
trips,trip_headsign,en,Luzhou,360_2168_UP,,
trips,trip_headsign,en,Nanshijiao,360_2173_DN,,
trips,trip_headsign,en,Luzhou,360_2174_UP,,
trips,trip_headsign,en,Nanshijiao,360_2179_DN,,
trips,trip_headsign,en,Nanshijiao,360_2183_DN,,
trips,trip_headsign,en,Luzhou,360_2184_UP,,
trips,trip_headsign,en,Nanshijiao,360_2185_DN,,
trips,trip_headsign,en,Huilong,360_2186_UP,,
trips,trip_headsign,en,Luzhou,360_2192_UP,,
trips,trip_headsign,en,Nanshijiao,360_2193_DN,,
trips,trip_headsign,en,Luzhou,360_2194_UP,,
trips,trip_headsign,en,Nanshijiao,360_2195_DN,,
trips,trip_headsign,en,Nanshijiao,360_2197_DN,,
trips,trip_headsign,en,Nanshijiao,360_2201_DN,,
trips,trip_headsign,en,Luzhou,360_2210_UP,,
trips,trip_headsign,en,Luzhou,360_2214_UP,,
trips,trip_headsign,en,Luzhou,360_2220_UP,,
trips,trip_headsign,en,Nanshijiao,360_2227_DN,,
trips,trip_headsign,en,Luzhou,360_2232_UP,,
trips,trip_headsign,en,Luzhou,360_2234_UP,,
trips,trip_headsign,en,Nanshijiao,360_2235_DN,,
trips,trip_headsign,en,Xindian,398_6001_DN,,
trips,trip_headsign,en,Songshan,398_6004_UP,,
trips,trip_headsign,en,Xindian,398_6005_DN,,
trips,trip_headsign,en,Xindian,398_6009_DN,,
trips,trip_headsign,en,Xindian,398_6013_DN,,
trips,trip_headsign,en,Songshan,398_6018_UP,,
trips,trip_headsign,en,Xindian,398_6021_DN,,
trips,trip_headsign,en,Songshan,398_6022_UP,,
trips,trip_headsign,en,Xindian,398_6023_DN,,
trips,trip_headsign,en,Xindian,398_6033_DN,,
trips,trip_headsign,en,Xindian,398_6035_DN,,
trips,trip_headsign,en,Songshan,398_6038_UP,,
trips,trip_headsign,en,Songshan,398_6040_UP,,
trips,trip_headsign,en,Songshan,398_6042_UP,,
trips,trip_headsign,en,Xindian,398_6043_DN,,
trips,trip_headsign,en,Xindian,398_6051_DN,,
trips,trip_headsign,en,Songshan,398_6058_UP,,
trips,trip_headsign,en,Xindian,398_6059_DN,,
trips,trip_headsign,en,Xindian,398_6061_DN,,
trips,trip_headsign,en,Xindian,398_6065_DN,,
trips,trip_headsign,en,Songshan,398_6068_UP,,
trips,trip_headsign,en,Xindian,398_6077_DN,,
trips,trip_headsign,en,Songshan,398_6078_UP,,
trips,trip_headsign,en,Songshan,398_6082_UP,,
trips,trip_headsign,en,Xindian,398_6087_DN,,
trips,trip_headsign,en,Xindian,398_6089_DN,,
trips,trip_headsign,en,Songshan,398_6090_UP,,
trips,trip_headsign,en,Xindian,398_6091_DN,,
trips,trip_headsign,en,Songshan,398_6100_UP,,
trips,trip_headsign,en,Xindian,398_6111_DN,,
trips,trip_headsign,en,Songshan,398_6126_UP,,
trips,trip_headsign,en,Xindian,398_6127_DN,,
trips,trip_headsign,en,Xindian,398_6133_DN,,
trips,trip_headsign,en,Xindian,398_6141_DN,,
trips,trip_headsign,en,Xindian,398_6143_DN,,
trips,trip_headsign,en,Songshan,398_6148_UP,,
trips,trip_headsign,en,Songshan,398_6150_UP,,
trips,trip_headsign,en,Songshan,398_6160_UP,,
trips,trip_headsign,en,Xindian,398_6165_DN,,
trips,trip_headsign,en,Xindian,398_6167_DN,,
trips,trip_headsign,en,Songshan,398_6168_UP,,
trips,trip_headsign,en,Songshan,398_6174_UP,,
trips,trip_headsign,en,Songshan,398_6176_UP,,
trips,trip_headsign,en,Xindian,398_6179_DN,,
trips,trip_headsign,en,Xindian,398_6183_DN,,
trips,trip_headsign,en,Songshan,398_6188_UP,,
trips,trip_headsign,en,Songshan,398_6198_UP,,
trips,trip_headsign,en,Songshan,398_6200_UP,,
trips,trip_headsign,en,Xindian,398_6201_DN,,
trips,trip_headsign,en,Songshan,398_6202_UP,,
trips,trip_headsign,en,Xindian,398_6203_DN,,
trips,trip_headsign,en,Xindian,398_6205_DN,,
trips,trip_headsign,en,Songshan,398_6214_UP,,
trips,trip_headsign,en,Xindian,398_6217_DN,,
trips,trip_headsign,en,Songshan,398_6218_UP,,
trips,trip_headsign,en,Songshan,398_6220_UP,,
trips,trip_headsign,en,Songshan,398_6226_UP,,
trips,trip_headsign,en,Songshan,398_6232_UP,,
trips,trip_headsign,en,Songshan,398_6234_UP,,
trips,trip_headsign,en,Songshan,398_6238_UP,,
trips,trip_headsign,en,Songshan,398_6240_UP,,
trips,trip_headsign,en,Songshan,398_6244_UP,,
trips,trip_headsign,en,Songshan,398_6248_UP,,
trips,trip_headsign,en,Songshan,398_6250_UP,,
trips,trip_headsign,en,Xindian,398_6251_DN,,
trips,trip_headsign,en,Songshan,398_6254_UP,,
trips,trip_headsign,en,Songshan,398_6258_UP,,
trips,trip_headsign,en,Xindian,398_6265_DN,,
trips,trip_headsign,en,Xindian,398_6269_DN,,
trips,trip_headsign,en,Songshan,398_6272_UP,,
trips,trip_headsign,en,Songshan,398_6282_UP,,
trips,trip_headsign,en,Songshan,398_6290_UP,,
trips,trip_headsign,en,Songshan,398_6296_UP,,
trips,trip_headsign,en,Songshan,398_6300_UP,,
trips,trip_headsign,en,Xindian,398_6309_DN,,
trips,trip_headsign,en,Nanshijiao,360_2169_DN,,
trips,trip_headsign,en,Luzhou,360_2172_UP,,
trips,trip_headsign,en,Luzhou,360_2180_UP,,
trips,trip_headsign,en,Luzhou,360_2182_UP,,
trips,trip_headsign,en,Luzhou,360_2190_UP,,
trips,trip_headsign,en,Luzhou,360_2200_UP,,
trips,trip_headsign,en,Luzhou,360_2202_UP,,
trips,trip_headsign,en,Luzhou,360_2204_UP,,
trips,trip_headsign,en,Nanshijiao,360_2209_DN,,
trips,trip_headsign,en,Luzhou,360_2216_UP,,
trips,trip_headsign,en,Nanshijiao,360_2219_DN,,
trips,trip_headsign,en,Luzhou,360_2224_UP,,
trips,trip_headsign,en,Nanshijiao,360_2225_DN,,
trips,trip_headsign,en,Nanshijiao,360_2231_DN,,
trips,trip_headsign,en,Nanshijiao,360_2237_DN,,
trips,trip_headsign,en,Nanshijiao,360_2239_DN,,
trips,trip_headsign,en,Huilong,360_2240_UP,,
trips,trip_headsign,en,Luzhou,360_2244_UP,,
trips,trip_headsign,en,Xindian,398_6003_DN,,
trips,trip_headsign,en,Songshan,398_6010_UP,,
trips,trip_headsign,en,Xindian,398_6011_DN,,
trips,trip_headsign,en,Songshan,398_6014_UP,,
trips,trip_headsign,en,Xindian,398_6025_DN,,
trips,trip_headsign,en,Songshan,398_6026_UP,,
trips,trip_headsign,en,Songshan,398_6030_UP,,
trips,trip_headsign,en,Xindian,398_6037_DN,,
trips,trip_headsign,en,Xindian,398_6039_DN,,
trips,trip_headsign,en,Songshan,398_6044_UP,,
trips,trip_headsign,en,Xindian,398_6047_DN,,
trips,trip_headsign,en,Songshan,398_6062_UP,,
trips,trip_headsign,en,Xindian,398_6067_DN,,
trips,trip_headsign,en,Songshan,398_6070_UP,,
trips,trip_headsign,en,Songshan,398_6072_UP,,
trips,trip_headsign,en,Xindian,398_6073_DN,,
trips,trip_headsign,en,Xindian,398_6075_DN,,
trips,trip_headsign,en,Xindian,398_6083_DN,,
trips,trip_headsign,en,Songshan,398_6086_UP,,
trips,trip_headsign,en,Xindian,398_6093_DN,,
trips,trip_headsign,en,Xindian,398_6095_DN,,
trips,trip_headsign,en,Songshan,398_6096_UP,,
trips,trip_headsign,en,Songshan,398_6102_UP,,
trips,trip_headsign,en,Xindian,398_6103_DN,,
trips,trip_headsign,en,Songshan,398_6104_UP,,
trips,trip_headsign,en,Songshan,398_6112_UP,,
trips,trip_headsign,en,Xindian,398_6113_DN,,
trips,trip_headsign,en,Songshan,398_6114_UP,,
trips,trip_headsign,en,Songshan,398_6116_UP,,
trips,trip_headsign,en,Xindian,398_6121_DN,,
trips,trip_headsign,en,Songshan,398_6124_UP,,
trips,trip_headsign,en,Songshan,398_6128_UP,,
trips,trip_headsign,en,Xindian,398_6135_DN,,
trips,trip_headsign,en,Xindian,398_6145_DN,,
trips,trip_headsign,en,Songshan,398_6146_UP,,
trips,trip_headsign,en,Xindian,398_6163_DN,,
trips,trip_headsign,en,Songshan,398_6166_UP,,
trips,trip_headsign,en,Xindian,398_6169_DN,,
trips,trip_headsign,en,Xindian,398_6171_DN,,
trips,trip_headsign,en,Xindian,398_6177_DN,,
trips,trip_headsign,en,Songshan,398_6180_UP,,
trips,trip_headsign,en,Xindian,398_6191_DN,,
trips,trip_headsign,en,Songshan,398_6196_UP,,
trips,trip_headsign,en,Xindian,398_6209_DN,,
trips,trip_headsign,en,Xindian,398_6211_DN,,
trips,trip_headsign,en,Xindian,398_6223_DN,,
trips,trip_headsign,en,Xindian,398_6233_DN,,
trips,trip_headsign,en,Songshan,398_6236_UP,,
trips,trip_headsign,en,Songshan,398_6242_UP,,
trips,trip_headsign,en,Xindian,398_6247_DN,,
trips,trip_headsign,en,Xindian,398_6253_DN,,
trips,trip_headsign,en,Xindian,398_6257_DN,,
trips,trip_headsign,en,Songshan,398_6264_UP,,
trips,trip_headsign,en,Nanshijiao,360_1001_DN,,
trips,trip_headsign,en,Huilong,360_1002_UP,,
trips,trip_headsign,en,Huilong,360_1010_UP,,
trips,trip_headsign,en,Nanshijiao,360_1013_DN,,
trips,trip_headsign,en,Nanshijiao,360_1021_DN,,
trips,trip_headsign,en,Huilong,360_1024_UP,,
trips,trip_headsign,en,Nanshijiao,360_1025_DN,,
trips,trip_headsign,en,Nanshijiao,360_1029_DN,,
trips,trip_headsign,en,Huilong,360_1030_UP,,
trips,trip_headsign,en,Nanshijiao,360_1031_DN,,
trips,trip_headsign,en,Huilong,360_1032_UP,,
trips,trip_headsign,en,Nanshijiao,360_1033_DN,,
trips,trip_headsign,en,Huilong,360_1034_UP,,
trips,trip_headsign,en,Nanshijiao,360_1037_DN,,
trips,trip_headsign,en,Huilong,360_1038_UP,,
trips,trip_headsign,en,Luzhou,360_1044_UP,,
trips,trip_headsign,en,Huilong,360_1048_UP,,
trips,trip_headsign,en,Nanshijiao,360_1049_DN,,
trips,trip_headsign,en,Huilong,360_1062_UP,,
trips,trip_headsign,en,Nanshijiao,360_1065_DN,,
trips,trip_headsign,en,Nanshijiao,360_1069_DN,,
trips,trip_headsign,en,Nanshijiao,360_1071_DN,,
trips,trip_headsign,en,Nanshijiao,360_1075_DN,,
trips,trip_headsign,en,Nanshijiao,360_1077_DN,,
trips,trip_headsign,en,Huilong,360_1086_UP,,
trips,trip_headsign,en,Nanshijiao,360_1093_DN,,
trips,trip_headsign,en,Huilong,360_1094_UP,,
trips,trip_headsign,en,Huilong,360_1096_UP,,
trips,trip_headsign,en,Huilong,360_1098_UP,,
trips,trip_headsign,en,Huilong,360_1106_UP,,
trips,trip_headsign,en,Huilong,360_1114_UP,,
trips,trip_headsign,en,Huilong,360_1116_UP,,
trips,trip_headsign,en,Nanshijiao,360_1121_DN,,
trips,trip_headsign,en,Huilong,360_1122_UP,,
trips,trip_headsign,en,Nanshijiao,360_1125_DN,,
trips,trip_headsign,en,Huilong,360_1126_UP,,
trips,trip_headsign,en,Huilong,360_1132_UP,,
trips,trip_headsign,en,Nanshijiao,360_1139_DN,,
trips,trip_headsign,en,Nanshijiao,360_1151_DN,,
trips,trip_headsign,en,Nanshijiao,360_1153_DN,,
trips,trip_headsign,en,Nanshijiao,360_1155_DN,,
trips,trip_headsign,en,Huilong,360_1166_UP,,
trips,trip_headsign,en,Huilong,360_1170_UP,,
trips,trip_headsign,en,Nanshijiao,360_1173_DN,,
trips,trip_headsign,en,Nanshijiao,360_1179_DN,,
trips,trip_headsign,en,Huilong,360_1180_UP,,
trips,trip_headsign,en,Huilong,360_1186_UP,,
trips,trip_headsign,en,Huilong,360_1192_UP,,
trips,trip_headsign,en,Huilong,360_1208_UP,,
trips,trip_headsign,en,Huilong,360_1210_UP,,
trips,trip_headsign,en,Nanshijiao,360_1211_DN,,
trips,trip_headsign,en,Huilong,360_1220_UP,,
trips,trip_headsign,en,Nanshijiao,360_1223_DN,,
trips,trip_headsign,en,Huilong,360_1224_UP,,
trips,trip_headsign,en,Huilong,360_1230_UP,,
trips,trip_headsign,en,Huilong,360_1234_UP,,
trips,trip_headsign,en,Nanshijiao,360_1247_DN,,
trips,trip_headsign,en,Nanshijiao,360_2005_DN,,
trips,trip_headsign,en,Nanshijiao,360_2007_DN,,
trips,trip_headsign,en,Nanshijiao,360_2013_DN,,
trips,trip_headsign,en,Nanshijiao,360_2015_DN,,
trips,trip_headsign,en,Nanshijiao,360_2019_DN,,
trips,trip_headsign,en,Nanshijiao,360_2021_DN,,
trips,trip_headsign,en,Nanshijiao,360_2023_DN,,
trips,trip_headsign,en,Luzhou,360_2026_UP,,
trips,trip_headsign,en,Luzhou,360_2030_UP,,
trips,trip_headsign,en,Nanshijiao,360_2031_DN,,
trips,trip_headsign,en,Luzhou,360_2032_UP,,
trips,trip_headsign,en,Luzhou,360_2034_UP,,
trips,trip_headsign,en,Nanshijiao,360_2035_DN,,
trips,trip_headsign,en,Luzhou,360_2038_UP,,
trips,trip_headsign,en,Nanshijiao,360_2041_DN,,
trips,trip_headsign,en,Nanshijiao,360_2043_DN,,
trips,trip_headsign,en,Luzhou,360_2050_UP,,
trips,trip_headsign,en,Nanshijiao,360_2053_DN,,
trips,trip_headsign,en,Nanshijiao,360_2055_DN,,
trips,trip_headsign,en,Nanshijiao,360_2061_DN,,
trips,trip_headsign,en,Nanshijiao,360_2063_DN,,
trips,trip_headsign,en,Luzhou,360_2072_UP,,
trips,trip_headsign,en,Nanshijiao,360_2075_DN,,
trips,trip_headsign,en,Nanshijiao,360_2077_DN,,
trips,trip_headsign,en,Luzhou,360_2080_UP,,
trips,trip_headsign,en,Nanshijiao,360_2081_DN,,
trips,trip_headsign,en,Nanshijiao,360_2087_DN,,
trips,trip_headsign,en,Luzhou,360_2090_UP,,
trips,trip_headsign,en,Nanshijiao,360_2093_DN,,
trips,trip_headsign,en,Nanshijiao,360_2107_DN,,
trips,trip_headsign,en,Nanshijiao,360_2109_DN,,
trips,trip_headsign,en,Nanshijiao,360_2115_DN,,
trips,trip_headsign,en,Luzhou,360_2116_UP,,
trips,trip_headsign,en,Nanshijiao,360_2117_DN,,
trips,trip_headsign,en,Nanshijiao,360_2119_DN,,
trips,trip_headsign,en,Nanshijiao,360_2123_DN,,
trips,trip_headsign,en,Nanshijiao,360_2125_DN,,
trips,trip_headsign,en,Huilong,360_2138_UP,,
trips,trip_headsign,en,Luzhou,360_2154_UP,,
trips,trip_headsign,en,Luzhou,360_2156_UP,,
trips,trip_headsign,en,Luzhou,360_2158_UP,,
trips,trip_headsign,en,Nanshijiao,360_2161_DN,,
trips,trip_headsign,en,Luzhou,360_2162_UP,,
trips,trip_headsign,en,Nanshijiao,360_2165_DN,,
trips,trip_headsign,en,Luzhou,360_2176_UP,,
trips,trip_headsign,en,Nanshijiao,360_2177_DN,,
trips,trip_headsign,en,Luzhou,360_2188_UP,,
trips,trip_headsign,en,Nanshijiao,360_2191_DN,,
trips,trip_headsign,en,Xindian,398_6317_DN,,
trips,trip_headsign,en,Xindian,398_6321_DN,,
trips,trip_headsign,en,Xindian,398_6323_DN,,
trips,trip_headsign,en,Songshan,398_6324_UP,,
trips,trip_headsign,en,Xindian,398_6331_DN,,
trips,trip_headsign,en,Xindian,398_6335_DN,,
trips,trip_headsign,en,Xindian,398_6337_DN,,
trips,trip_headsign,en,Xindian,398_6339_DN,,
trips,trip_headsign,en,Xindian,398_6341_DN,,
trips,trip_headsign,en,Songshan,398_6346_UP,,
trips,trip_headsign,en,Xindian,398_6347_DN,,
trips,trip_headsign,en,Songshan,398_6348_UP,,
trips,trip_headsign,en,Exhibition Center,458_1004_UP,,
trips,trip_headsign,en,Far Eastern Hospital,458_1005_DN,,
trips,trip_headsign,en,Exhibition Center,458_1012_UP,,
trips,trip_headsign,en,Dingpu,458_1019_DN,,
trips,trip_headsign,en,Exhibition Center,458_1030_UP,,
trips,trip_headsign,en,Exhibition Center,458_1034_UP,,
trips,trip_headsign,en,Exhibition Center,458_1038_UP,,
trips,trip_headsign,en,Exhibition Center,458_1042_UP,,
trips,trip_headsign,en,Far Eastern Hospital,458_1059_DN,,
trips,trip_headsign,en,Far Eastern Hospital,458_1063_DN,,
trips,trip_headsign,en,Dingpu,458_1065_DN,,
trips,trip_headsign,en,Dingpu,458_1067_DN,,
trips,trip_headsign,en,Exhibition Center,458_1068_UP,,
trips,trip_headsign,en,Exhibition Center,458_1074_UP,,
trips,trip_headsign,en,Dingpu,458_1075_DN,,
trips,trip_headsign,en,Exhibition Center,458_1094_UP,,
trips,trip_headsign,en,Exhibition Center,458_1100_UP,,
trips,trip_headsign,en,Far Eastern Hospital,458_1107_DN,,
trips,trip_headsign,en,Exhibition Center,458_1112_UP,,
trips,trip_headsign,en,Dingpu,458_1115_DN,,
trips,trip_headsign,en,Dingpu,458_1117_DN,,
trips,trip_headsign,en,Dingpu,458_1123_DN,,
trips,trip_headsign,en,Far Eastern Hospital,458_1125_DN,,
trips,trip_headsign,en,Exhibition Center,458_1128_UP,,
trips,trip_headsign,en,Exhibition Center,458_1130_UP,,
trips,trip_headsign,en,Exhibition Center,458_1144_UP,,
trips,trip_headsign,en,Exhibition Center,458_1148_UP,,
trips,trip_headsign,en,Exhibition Center,458_1152_UP,,
trips,trip_headsign,en,Exhibition Center,458_1154_UP,,
trips,trip_headsign,en,Exhibition Center,458_1156_UP,,
trips,trip_headsign,en,Far Eastern Hospital,458_1167_DN,,
trips,trip_headsign,en,Far Eastern Hospital,458_1173_DN,,
trips,trip_headsign,en,Far Eastern Hospital,458_1175_DN,,
trips,trip_headsign,en,Dingpu,458_1181_DN,,
trips,trip_headsign,en,Far Eastern Hospital,458_1185_DN,,
trips,trip_headsign,en,Exhibition Center,458_1196_UP,,
trips,trip_headsign,en,Exhibition Center,458_1202_UP,,
trips,trip_headsign,en,Exhibition Center,458_1208_UP,,
trips,trip_headsign,en,Dingpu,458_1215_DN,,
trips,trip_headsign,en,Exhibition Center,458_1216_UP,,
trips,trip_headsign,en,Exhibition Center,458_1222_UP,,
trips,trip_headsign,en,Far Eastern Hospital,458_1223_DN,,
trips,trip_headsign,en,Exhibition Center,458_1228_UP,,
trips,trip_headsign,en,Far Eastern Hospital,458_1233_DN,,
trips,trip_headsign,en,Far Eastern Hospital,458_1239_DN,,
trips,trip_headsign,en,Exhibition Center,458_1240_UP,,
trips,trip_headsign,en,Exhibition Center,458_1244_UP,,
trips,trip_headsign,en,Exhibition Center,458_1246_UP,,
trips,trip_headsign,en,Far Eastern Hospital,458_1249_DN,,
trips,trip_headsign,en,Far Eastern Hospital,458_1251_DN,,
trips,trip_headsign,en,Exhibition Center,458_1256_UP,,
trips,trip_headsign,en,Far Eastern Hospital,458_1257_DN,,
trips,trip_headsign,en,Exhibition Center,458_1270_UP,,
trips,trip_headsign,en,Dingpu,458_1271_DN,,
trips,trip_headsign,en,Dingpu,458_1273_DN,,
trips,trip_headsign,en,Exhibition Center,458_1276_UP,,
trips,trip_headsign,en,Far Eastern Hospital,458_1281_DN,,
trips,trip_headsign,en,Dingpu,458_1285_DN,,
trips,trip_headsign,en,Exhibition Center,458_1286_UP,,
trips,trip_headsign,en,Dingpu,458_1287_DN,,
trips,trip_headsign,en,Exhibition Center,458_1288_UP,,
trips,trip_headsign,en,Dingpu,458_1299_DN,,
trips,trip_headsign,en,Far Eastern Hospital,458_1303_DN,,
trips,trip_headsign,en,Exhibition Center,458_1304_UP,,
trips,trip_headsign,en,Exhibition Center,458_1308_UP,,
trips,trip_headsign,en,Dingpu,458_1311_DN,,
trips,trip_headsign,en,Dingpu,458_1321_DN,,
trips,trip_headsign,en,Dingpu,458_1333_DN,,
trips,trip_headsign,en,Exhibition Center,458_1352_UP,,
trips,trip_headsign,en,Dingpu,458_1353_DN,,
trips,trip_headsign,en,Dingpu,458_1357_DN,,
trips,trip_headsign,en,Exhibition Center,458_1358_UP,,
trips,trip_headsign,en,Dingpu,458_1365_DN,,
trips,trip_headsign,en,Exhibition Center,458_1372_UP,,
trips,trip_headsign,en,Dingpu,458_1375_DN,,
trips,trip_headsign,en,Exhibition Center,458_1378_UP,,
trips,trip_headsign,en,Dingpu,458_1379_DN,,
trips,trip_headsign,en,Exhibition Center,458_1380_UP,,
trips,trip_headsign,en,Dingpu,458_1385_DN,,
trips,trip_headsign,en,Exhibition Center,458_1386_UP,,
trips,trip_headsign,en,Exhibition Center,458_1388_UP,,
trips,trip_headsign,en,Exhibition Center,458_1396_UP,,
trips,trip_headsign,en,Exhibition Center,458_1398_UP,,
trips,trip_headsign,en,Dingpu,458_1399_DN,,
trips,trip_headsign,en,Exhibition Center,458_1400_UP,,
trips,trip_headsign,en,Xindian,398_6271_DN,,
trips,trip_headsign,en,Xindian,398_6279_DN,,
trips,trip_headsign,en,Xindian,398_6281_DN,,
trips,trip_headsign,en,Xindian,398_6289_DN,,
trips,trip_headsign,en,Xindian,398_6293_DN,,
trips,trip_headsign,en,Songshan,398_6294_UP,,
